issue_key,project,issue_type,title,description,actual_story_points,predicted_story_points,confidence,complex_flag,subtask_count,subtask_points_sum,subtask_titles,subtasks_json,reasoning,source
MULE-8307,Mule,Bug,HTTP requester throws timeout errors with POST request,"Appears to be related to the """"""""Expect: 100 continue"""""""" header with Grizzly, that is found in HTTP/1.1 POST request.  The bug reproduces in ESB 3.6 and 3.6.1, also GW 1.4.    attached is the jmx file, using this proxy app for ESB (no Gateway tags).  https://github.com/mulesoft/performanceworks/blob/master/APPS/PROXY-MCD/100B/http_module_proxy/proxy.xml    If you change the method to GET instead of POST, you will not get the error.    You should be able reproduce it easily.    Wai    ERROR 2015-02-11 00:29:48,112 [[PabloTestAPI_NewHTTP].proxyConfig.worker.09] org.mule.exception.DefaultMessagingExceptionStrategy:     ********************************************************************************    Message               : Error sending HTTP request. Message payload is of type: BufferInputStream    Code                  : MULE_ERROR-29999    --------------------------------------------------------------------------------    Exception stack is:    1. null (java.util.concurrent.TimeoutException)      org.glassfish.grizzly.impl.SafeFutureImpl$Sync:357 (null)    2. Error sending HTTP request. Message payload is of type: BufferInputStream (org.mule.api.MessagingException)      org.mule.module.http.internal.request.DefaultHttpRequester:190 (http://www.mulesoft.org/docs/site/current3/apidocs/org/mule/api/MessagingException.html)    --------------------------------------------------------------------------------    Root Exception stack trace:    java.util.concurrent.TimeoutException            at org.glassfish.grizzly.impl.SafeFutureImpl$Sync.innerGet(SafeFutureImpl.java:357)            at org.glassfish.grizzly.impl.SafeFutureImpl.get(SafeFutureImpl.java:264)            at com.ning.http.client.providers.grizzly.GrizzlyResponseFuture.get(GrizzlyResponseFuture.java:173)        + 3 more (set debug level logging or '-Dmule.verbose.exceptions=true' for everything)    ********************************************************************************",13,5,0.8,False,0,0,,[],"The ticket involves a specific bug related to the 'Expect: 100 continue' header with Grizzly in HTTP/1.1 POST requests. The issue is reproducible and has a clear error message. However, the root cause may require some investigation, and the fix might involve updating the HTTP requester or Grizzly configuration. The provided context and stack trace help to narrow down the scope.",llm:llama-3.3-70b-versatile
DM-6217,Lsstcorp Data management,Epic,F16 DAX Services Improvements,Improvements and fixes to DAX services as deemed necessary to support the PDAC environment,13,21,0.4,True,3,16,Refactor DAX Service API | Implement DAX Service Monitoring | Fix DAX Service Bugs,"[{""title"": ""Refactor DAX Service API"", ""story_points"": 8, ""reasoning"": ""Refactoring the API will require significant changes to the existing codebase and may impact multiple components.""}, {""title"": ""Implement DAX Service Monitoring"", ""story_points"": 5, ""reasoning"": ""Adding monitoring capabilities will require integrating with existing monitoring tools and developing new metrics.""}, {""title"": ""Fix DAX Service Bugs"", ""story_points"": 3, ""reasoning"": ""Fixing bugs will require identifying and reproducing issues, which may be time-consuming and require significant testing.""}]","The ticket is an epic with a broad scope, implying multiple tasks and unknowns. The description lacks specific details, making it difficult to estimate accurately. Improvements and fixes to DAX services could span multiple subsystems and require significant development.",llm:llama-3.3-70b-versatile
INDY-479,Hyperledger Indy Node,Task,Have an explicit state machine in the code,"We have states (in particular, node's states). But it's not obvious/explicit how the system goes from one state to another.  Think about State machine and State Design Pattern.  Think about existing state or state machine frameworks that can help.",13,13,0.6,True,3,18,Research existing state machine frameworks | Design the state machine model | Implement the state machine,"[{""title"": ""Research existing state machine frameworks"", ""story_points"": 5, ""reasoning"": ""This subtask involves exploring and evaluating different state machine frameworks to determine the best fit for the project.""}, {""title"": ""Design the state machine model"", ""story_points"": 5, ""reasoning"": ""This subtask requires creating a detailed design for the state machine, including the states, transitions, and any necessary interfaces or APIs.""}, {""title"": ""Implement the state machine"", ""story_points"": 8, ""reasoning"": ""This subtask involves writing the code to implement the state machine, which will require integrating with the existing node states and potentially other subsystems.""}]","The ticket requires implementing a state machine, which can be a complex task, especially considering the existing states and potential integration with other subsystems. The description mentions exploring existing state or state machine frameworks, which adds to the uncertainty. The scope of the task is not well-defined, making it challenging to provide a precise estimate.",llm:llama-3.3-70b-versatile
JSWCLOUD-2785,Atlassian Software Cloud,Suggestion,As a GH user I would like to be able to view the cumulative flow diagram using story points,nan,13,5,0.6,False,0,0,,[],"The ticket is vague due to the lack of description, but based on the title, it seems to involve integrating with GitHub and displaying a cumulative flow diagram using story points. This could involve some backend and frontend work. The uncertainty around the exact requirements lowers the confidence.",llm:llama-3.3-70b-versatile
TISTUD-3071,Appcelerator Studio,Bug,CLONE - Studio loses connection settings on restart,"h3. Steps to Reproduce  create connections, shut down the program, restart and connections are gone.    h3. Actual Result  no connection info    h3. Expected Result  expect to not have to recreate connection info for all sites everytime the program is started",13,5,0.8,False,0,0,,[],"The ticket describes a specific, reproducible issue with connection settings being lost on restart. The scope is relatively contained, but there may be unknowns related to the underlying storage or caching mechanisms. The integration surface is limited to the connection settings feature.",llm:llama-3.3-70b-versatile
APSTUD-4278,Aptana Studio,Technical task,"Determine what was the root cause last time the """"editor scrolling"""" issue occurred","We've seen this issue years ago, but need to retrace back through old code and commits to figure out what happened. Ideally, this should lead to how to make a reproducible test case.",13,8,0.6,True,3,13,Research old code and commits | Analyze relevant code changes | Create a reproducible test case,"[{""title"": ""Research old code and commits"", ""story_points"": 5, ""reasoning"": ""This subtask involves searching through old code and commits to identify potential causes of the issue.""}, {""title"": ""Analyze relevant code changes"", ""story_points"": 3, ""reasoning"": ""This subtask requires analyzing specific code changes that may have contributed to the issue.""}, {""title"": ""Create a reproducible test case"", ""story_points"": 5, ""reasoning"": ""This subtask involves designing and implementing a test case that can reliably reproduce the issue.""}]","The task requires digging through old code and commits, which can be time-consuming and may involve unknowns. The goal of creating a reproducible test case adds complexity. The fact that the issue occurred years ago makes it harder to estimate the effort required.",llm:llama-3.3-70b-versatile
DM-9665,Lsstcorp Data management,Epic,Prototype Data Backbone Façade,"In order to determine feasibility of a minimal data backbone facade, prototype an interface sufficient to meet the needs of near-term DM activities and milestones.",13,13,0.6,True,3,18,Define Interface Requirements | Design Prototype Architecture | Implement Prototype,"[{""title"": ""Define Interface Requirements"", ""story_points"": 5, ""reasoning"": ""This task involves gathering and documenting the requirements for the data backbone facade interface.""}, {""title"": ""Design Prototype Architecture"", ""story_points"": 5, ""reasoning"": ""This task involves designing a prototype architecture that meets the defined interface requirements.""}, {""title"": ""Implement Prototype"", ""story_points"": 8, ""reasoning"": ""This task involves implementing the prototype, which may require significant development effort and integration with existing systems.""}]","The ticket requires prototyping an interface for a minimal data backbone facade, which involves understanding the needs of near-term DM activities and milestones. The scope is broad and the integration surface is unclear, leading to a moderate confidence level. The complexity of the task and the need to meet the needs of multiple stakeholders contribute to the higher story point estimate.",llm:llama-3.3-70b-versatile
TISTUD-2157,Appcelerator Studio,Technical task,Download and install the base required packages,The packages include:    1. Platform tools  2. Google Maps v8  3. Base Platform v8    See https://wiki.appcelerator.org/display/tools/Android+SDK+Installation for reference.,13,5,0.8,False,0,0,,[],"The task involves downloading and installing specific packages, which is a relatively well-defined process. However, potential issues with dependencies or version compatibility may arise. The reference to the wiki page provides some guidance, but the actual installation process may still pose some unknowns.",llm:llama-3.3-70b-versatile
APSTUD-4543,Aptana Studio,Improvement,"Build participants get instantiated even if they're not used in build, resulting in unused plugins loading unnecessarily","I noticed that even if I had no PHP projects or files in my workspace, the PHP plugin is loading and generating builtins (which eats RAM). Diving deeper, it's because of the way I implemented the UnifiedBuilder and build participants. We instantiate every single one, then filter them down by enablement and then on a per-file basis we filter based on content types. If possible we should only instantiate the actual classes when they're used, and filter based on prefs/extension attributes.",13,8,0.7,True,3,10,Refactor UnifiedBuilder to lazy-instantiate build participants | Modify build participant filtering to use prefs/extension attributes | Update build participant instantiation to occur only when used,"[{""title"": ""Refactor UnifiedBuilder to lazy-instantiate build participants"", ""story_points"": 5, ""reasoning"": ""This task involves significant changes to the UnifiedBuilder class, which will require careful consideration of the existing codebase and potential side effects.""}, {""title"": ""Modify build participant filtering to use prefs/extension attributes"", ""story_points"": 2, ""reasoning"": ""This task requires updating the filtering logic to use preferences and extension attributes, which may involve working with existing APIs and data structures.""}, {""title"": ""Update build participant instantiation to occur only when used"", ""story_points"": 3, ""reasoning"": ""This task involves changing the instantiation logic to occur only when a build participant is actually used, which may require additional checks and conditional statements.""}]","The ticket requires changes to the UnifiedBuilder and build participants, which could involve significant refactoring. The scope includes modifying the instantiation and filtering logic, which may have a large integration surface. However, the description provides a clear understanding of the problem and the desired solution.",llm:llama-3.3-70b-versatile
TIMOB-17687,The Titanium SDK ,Improvement,iOS8: Refactor Alert,iOS8 has moved over AlertDialog and OptionDialog to UIAlertController    Also the correct way to show popovers is now to set the modalPresentationStyle to UIModalPresentationPopover    Titanium needs to refactor these three proxy classes. Will probably also need to change the supported API.,13,13,0.7,True,4,21,Refactor AlertDialog proxy class | Refactor OptionDialog proxy class | Update popover presentation to use UIModalPresentationPopover | Update supported API for iOS8 compatibility,"[{""title"": ""Refactor AlertDialog proxy class"", ""story_points"": 5, ""reasoning"": ""This task involves updating the AlertDialog proxy class to use UIAlertController.""}, {""title"": ""Refactor OptionDialog proxy class"", ""story_points"": 5, ""reasoning"": ""This task involves updating the OptionDialog proxy class to use UIAlertController.""}, {""title"": ""Update popover presentation to use UIModalPresentationPopover"", ""story_points"": 3, ""reasoning"": ""This task involves changing the modalPresentationStyle to UIModalPresentationPopover for popovers.""}, {""title"": ""Update supported API for iOS8 compatibility"", ""story_points"": 8, ""reasoning"": ""This task involves reviewing and updating the supported API to ensure compatibility with iOS8, which may require significant changes.""}]","The ticket requires refactoring of three proxy classes and potential changes to the supported API, which indicates a significant scope. The need to adapt to iOS8's changes to AlertDialog, OptionDialog, and popover presentation adds complexity. However, the confidence is not higher due to the uncertainty around the exact changes required to the supported API.",llm:llama-3.3-70b-versatile
DM-3573,Lsstcorp Data management,Story,Document AP simulator,"Write up how the AP simulator current works, i.e. start the processes doing the AP simulator, sending messages to the base DMCS, how messages are sent from archive to jobs on the worker cluster, etc.",13,5,0.7,False,0,0,,[],"The ticket requires documenting the current functionality of the AP simulator, which involves multiple components and message exchanges. The scope seems well-defined, but the complexity of the system and potential unknowns in the documentation process contribute to a moderate confidence level. The estimate assumes a significant amount of research and writing will be required.",llm:llama-3.3-70b-versatile
CLOV-1292,Atlassian Clover,Sub-task,Check how parallel instrumentation sessions can be handled,"External build will start/close single instrumentation session in which modules will be compiled in parallel (see CLOV-1267).    However, a parallel build in ant/maven might involve starting multiple instrumentation sessions at once (just think about <parallel> + <javac> in Ant for instance).     Check how we could deal with this. Possible problems:   * clover.db file locking (appending instrumentation session)    Areas for prototyping:   * clover db shared in memory   * clover db structure change - adding top-level index for sessions/files/classes etc, possibility to interleave data from several instrumentation sessions   * etc ...",13,8,0.6,True,4,8,Research file locking issues with clover.db | Explore modifications to the clover.db structure | Prototype in-memory clover.db sharing | Investigate potential issues with Ant and Maven builds,"[{""title"": ""Research file locking issues with clover.db"", ""story_points"": 2, ""reasoning"": ""Investigate how file locking affects the clover.db file when multiple instrumentation sessions are started in parallel.""}, {""title"": ""Explore modifications to the clover.db structure"", ""story_points"": 3, ""reasoning"": ""Determine the feasibility of adding a top-level index for sessions, files, and classes to support interleaved data from multiple instrumentation sessions.""}, {""title"": ""Prototype in-memory clover.db sharing"", ""story_points"": 2, ""reasoning"": ""Develop a proof-of-concept for sharing the clover.db in memory to handle parallel instrumentation sessions.""}, {""title"": ""Investigate potential issues with Ant and Maven builds"", ""story_points"": 1, ""reasoning"": ""Examine how parallel builds in Ant and Maven could impact the handling of multiple instrumentation sessions.""}]","The ticket involves investigating how to handle parallel instrumentation sessions, which could introduce complexity due to potential file locking issues and the need to modify the clover.db structure. The scope of the task is not fully defined, and the areas for prototyping are broad, which reduces confidence in the estimate. The task may require significant research and experimentation to determine the best approach.",llm:llama-3.3-70b-versatile
DM-1227,Lsstcorp Data management,Epic,S15 Multi-node Multi-query Integration Testing Harness,Build end-to-end integration test harness for Qserv that will run queries on multi-node system.,21,21,0.6,True,4,21,Design test harness architecture | Implement query execution and verification | Develop multi-node test environment setup | Integrate test harness with Qserv,"[{""title"": ""Design test harness architecture"", ""story_points"": 8, ""reasoning"": ""This task requires defining the overall structure and components of the test harness, which will be a significant undertaking.""}, {""title"": ""Implement query execution and verification"", ""story_points"": 5, ""reasoning"": ""This task involves writing code to execute queries and verify results, which will require significant development and testing effort.""}, {""title"": ""Develop multi-node test environment setup"", ""story_points"": 5, ""reasoning"": ""This task requires creating a test environment that can simulate a multi-node system, which will involve significant infrastructure and configuration work.""}, {""title"": ""Integrate test harness with Qserv"", ""story_points"": 3, ""reasoning"": ""This task involves integrating the test harness with the Qserv system, which will require careful planning and execution to ensure seamless interaction.""}]","The ticket requires building an end-to-end integration test harness for Qserv, which involves multiple nodes and queries. This scope is quite broad and complex, with many potential unknowns and integration points. The complexity of the system and the need for a comprehensive test harness contribute to the high estimate.",llm:llama-3.3-70b-versatile
DM-2881,Lsstcorp Data management,Epic,Revisit Parser / IR,"Revisit the existing parser code   * consider reusing the code from maxscale or (antrl3) mysql parser from mysqlworkbench, or maybe reuse http://savage.net.au/SQL/sql-92.bnf.html and wrap in bison   * separate IR node productions from grammar",21,13,0.6,True,3,13,Evaluate external parser options | Separate IR node productions from grammar | Integrate chosen parser solution,"[{""title"": ""Evaluate external parser options"", ""story_points"": 5, ""reasoning"": ""Research and evaluate the suitability of reusing parser code from maxscale, antrl3, or other sources.""}, {""title"": ""Separate IR node productions from grammar"", ""story_points"": 3, ""reasoning"": ""Refactor the existing code to separate IR node productions from the grammar, which may require significant changes.""}, {""title"": ""Integrate chosen parser solution"", ""story_points"": 5, ""reasoning"": ""Integrate the chosen parser solution into the existing codebase, which may involve significant testing and debugging.""}]","The ticket involves revisiting and potentially reworking the existing parser code, which could be a significant undertaking. The scope includes evaluating and possibly integrating external parser code, which adds to the complexity. The separation of IR node productions from grammar also introduces additional work.",llm:llama-3.3-70b-versatile
DM-1061,Lsstcorp Data management,Epic,W15 Qserv Stability / bug fixes,"Tweaks, improvements, fixes to bugs discovered over the course of W15, to improve Qserv stability.  JK: Refer to loading spreadsheet for PMCS assignments",21,13,0.6,True,4,12,Identify and prioritize bugs | Implement bug fixes | Verify Qserv stability | Collaborate with stakeholders,"[{""title"": ""Identify and prioritize bugs"", ""story_points"": 2, ""reasoning"": ""This task involves reviewing the loading spreadsheet and identifying the most critical bugs to fix.""}, {""title"": ""Implement bug fixes"", ""story_points"": 5, ""reasoning"": ""This task involves writing and testing code to fix the identified bugs, which may require significant development effort.""}, {""title"": ""Verify Qserv stability"", ""story_points"": 3, ""reasoning"": ""This task involves testing and verifying that the bug fixes have improved Qserv stability, which may require significant testing effort.""}, {""title"": ""Collaborate with stakeholders"", ""story_points"": 2, ""reasoning"": ""This task involves working with stakeholders to ensure that the bug fixes meet their requirements and are properly tested.""}]","The ticket is an epic for stability and bug fixes, which implies a broad scope and potentially many unknowns. The reference to a loading spreadsheet for PMCS assignments suggests that the work may involve multiple tasks and stakeholders. However, the description is vague and lacks specific details, making it difficult to provide a precise estimate.",llm:llama-3.3-70b-versatile
DM-9679,Lsstcorp Data management,Epic,Replace use of old WCS classes with new astshim-based WCS class (Continued from F17),Replace our use of the old WCS classes with the new WCS classes based on astshim,21,13,0.6,True,3,18,Refactor existing code to use new WCS classes | Update unit tests and integration tests | Investigate and resolve potential integration issues,"[{""title"": ""Refactor existing code to use new WCS classes"", ""story_points"": 8, ""reasoning"": ""This subtask involves updating existing code to use the new WCS classes, which will require careful testing and validation.""}, {""title"": ""Update unit tests and integration tests"", ""story_points"": 5, ""reasoning"": ""This subtask involves updating tests to ensure they work correctly with the new WCS classes.""}, {""title"": ""Investigate and resolve potential integration issues"", ""story_points"": 5, ""reasoning"": ""This subtask involves identifying and resolving any issues that arise from integrating the new WCS classes with other components.""}]","The ticket involves replacing old WCS classes with new astshim-based WCS classes, which could have a significant impact on the system. The scope of the change is not well-defined, and there may be unknowns related to integration with other components. The use of 'Continued from F17' suggests that this is a large or complex task that has been split into multiple parts.",llm:llama-3.3-70b-versatile
DM-26792,Lsstcorp Data management,Epic,Astrometry Improvements in F20B,nan,21,21,0.2,True,3,21,Requirements Gathering | Algorithm Development | Integration with Existing System,"[{""title"": ""Requirements Gathering"", ""story_points"": 5, ""reasoning"": ""This task involves understanding the requirements for astrometry improvements.""}, {""title"": ""Algorithm Development"", ""story_points"": 8, ""reasoning"": ""This task involves developing new algorithms for astrometry improvements.""}, {""title"": ""Integration with Existing System"", ""story_points"": 8, ""reasoning"": ""This task involves integrating the new algorithms with the existing data management system.""}]","The ticket is an epic with no description, making it difficult to estimate. The scope and requirements are unknown. Astrometry improvements could involve significant changes to the system.",llm:llama-3.3-70b-versatile
DM-7644,Lsstcorp Data management,Epic,Operational feature verification of Qserv,"Develop scorecard of operational features (including fault tolerance, ability to monitor service and state how well it’s working) to support development of the Qserv system. Evaluate operational criteria and service level concerns.",21,13,0.6,True,3,13,Define operational feature criteria | Develop scorecard framework | Evaluate service level concerns,"[{""title"": ""Define operational feature criteria"", ""story_points"": 5, ""reasoning"": ""This task involves identifying and prioritizing the key operational features to be included in the scorecard.""}, {""title"": ""Develop scorecard framework"", ""story_points"": 3, ""reasoning"": ""This task involves designing a framework for the scorecard, including the metrics and weights for each operational feature.""}, {""title"": ""Evaluate service level concerns"", ""story_points"": 5, ""reasoning"": ""This task involves assessing the service level concerns and their impact on the operational features and scorecard.""}]","The ticket requires developing a scorecard for operational features of Qserv, which involves evaluating multiple criteria and service level concerns. The scope is broad and spans multiple aspects of the system. There are unknowns regarding the specific operational features and their weights in the scorecard. The integration surface with existing monitoring and fault tolerance mechanisms is also a consideration.",llm:llama-3.3-70b-versatile
DM-16475,Lsstcorp Data management,Story,"Recognize ObsCore, recognize some UCDs, do normal catalog overlay","Recognize ObsCore, Recognize UCD, do normal catalog overlay.    The ticket is just 1.1 of DM-15783 but lays the foundation for more.  Using upload, when a table is sent to the client. If it is a VO like table,  determine if it is ObsCore or if there is ra/dec information based on UCD and do the normal catalog overlay.    The source of the table does not have to be a VO table we just want to be able to recognize VO type meta-data.",21,5,0.7,False,0,0,,[],"The ticket requires recognizing ObsCore and some UCDs, and performing a normal catalog overlay. The scope is relatively well-defined, but the integration with the upload process and handling of non-VO tables may introduce some unknowns. The complexity of parsing and matching UCDs also adds to the estimate.",llm:llama-3.3-70b-versatile
DM-1727,Lsstcorp Data management,Story,Research Javascript Frameworks: Work toward future proposal,Take prior research and come up with rough firefly migration proposal.  Include how to use a hybrid system for foreseeable future. Write some prototype code.,21,8,0.7,True,3,10,Research JavaScript Frameworks | Design Hybrid System | Write Prototype Code,"[{""title"": ""Research JavaScript Frameworks"", ""story_points"": 5, ""reasoning"": ""This subtask involves evaluating different frameworks and their suitability for the project, which requires a significant amount of research and analysis.""}, {""title"": ""Design Hybrid System"", ""story_points"": 3, ""reasoning"": ""This subtask involves designing a hybrid system that can integrate with the existing system, which requires a good understanding of the current architecture and the proposed framework.""}, {""title"": ""Write Prototype Code"", ""story_points"": 2, ""reasoning"": ""This subtask involves writing prototype code to test the proposed solution, which requires a smaller amount of effort compared to the research and design tasks.""}]","This ticket requires researching and proposing a solution for migrating to a new JavaScript framework, which involves a significant amount of unknowns and potential complexity. The need to write prototype code and consider a hybrid system adds to the scope. However, the description is somewhat vague, which reduces confidence in the estimate.",llm:llama-3.3-70b-versatile
DM-23923,Lsstcorp Data management,Story,Add jupyterhub client to sciencemonkey,"So, sciencemonkey needs to get the prototype jupyterhub login, spawn, execution flow put in it.  That's the first step!  This means going from Tornado to aiohttp, which is the right thing but probably involves some learning on my part.",21,8,0.7,True,4,10,Research and learn JupyterHub API | Implement JupyterHub login and spawn flow | Migrate from Tornado to aiohttp | Integrate JupyterHub execution flow with sciencemonkey,"[{""title"": ""Research and learn JupyterHub API"", ""story_points"": 2, ""reasoning"": ""This task involves learning the JupyterHub API to understand how to integrate it with sciencemonkey.""}, {""title"": ""Implement JupyterHub login and spawn flow"", ""story_points"": 3, ""reasoning"": ""This task involves implementing the login and spawn flow using the JupyterHub API, which may require significant development effort.""}, {""title"": ""Migrate from Tornado to aiohttp"", ""story_points"": 2, ""reasoning"": ""This task involves migrating the existing codebase from Tornado to aiohttp, which may require updates to the underlying infrastructure.""}, {""title"": ""Integrate JupyterHub execution flow with sciencemonkey"", ""story_points"": 3, ""reasoning"": ""This task involves integrating the JupyterHub execution flow with the existing sciencemonkey system, which may require significant testing and debugging.""}]","The ticket involves integrating a new technology, JupyterHub, into an existing system, sciencemonkey, which adds complexity. Additionally, a switch from Tornado to aiohttp is required, which may involve a learning curve. The scope of the work is significant, but some unknowns remain, such as the specifics of the JupyterHub login and execution flow.",llm:llama-3.3-70b-versatile
TIDOC-2754,Titanium Mobile Platform,Improvement,Several changes needed to Appc Private / Arrow Cloud install docs,"See the details in the original ticket: https://techweb.axway.com/jira/browse/RDPP-595    * Overall: Is there any way to make the index topics links?  * -Page 11: Remove references to the Enterprise MBaaS. We can call it Appcelerator Private or Arrow, but the MBaaS and Enterprise MBaaS are references to ArrowDB which is just one component of the solution. Note that we will change the names once we agree upon new naming-  * -Page 12: Requirements. One of the first things on this page needs to be # of physical or virtual machines needed. For example, how many nodes are recommended in development/non-prod environments vs prod? Also which nodes should one place which services on?-  * -Page 13: SHouldn’t we reference the need for internet connectivity? Or in the case of absence thereof, the need for an internal npm registry mirror?-  * -Page 13: Has some TBD sections that don’t look good. We should fill them out or take them out.-  * Page 16,17,18 etc - -We reference ArrowCloud / ArrowDB all-in-one and App container base nodes. Can we include information someplace about what services are run on each of these nodes? This overview and terminology may be a good way to kick off the Pre-install section for the benefit of someone looking at this for the first time.-  * Pages 19, 20 -etc show pictures of ArrowCloud and ArrowDB architecture of processes for the first time.- We are breaking away from talking nodes/VMs on previous pages to talking processes for the first time, and it is not evident how these processes are spread out across nodes. Any information we can share here will help with adoption.  * -Page 21 talks about Developer Cloud on boarding - is there a reason we’re calling it that vs Developer on boarding?-  * -Page 21 references Appcelerator Studio. We support the use of Appcelerator Studio and the CLI both equally, in fact we’re steering away Arrow Development from Appcelerator Studio to a BYO-editor model. We should reference the CLI scenario here, and in fact take out references to Appc Studio.-  * -Page 47 talks about the SSL_PEM file. Note that PEM or Analytics is an optionally buyable separate product from Appcelerator Private / Appcelerator Arrow. In our documentation, we should first reference why you would want to use SSL_PEM (if you want to emit Analytics events to an external dashboard). Note also that starting with 1.5.4, you always use an on-premises dashboard when using Arrow Cloud behind the firewall. We no longer recommend the use of Arrow Cloud on-premises mixed in with a Cloud dashboard.-  * -Page 51 talks about deploying Arrow Cloud to VPC. This does not belong in Appcelerator Private or Appcelerator Arrow documentation.-  * -Page 56 talks about installing the Registry and Security server. We should first talk about installing the “dashboard”, which I don’t see referenced anywhere in the documentation.-  * -Page 61 talks about installing Registry server with Docker. Isn’t this a 1.6.0 thing?-  * -Page 65 talks about Developer Cloud Onboarding. See reference to Developer Cloud above.-",21,13,0.7,True,5,15,Update references to Appcelerator Private and Arrow Cloud | Add information on node requirements and internet connectivity | Remove outdated content and TBD sections | Update information on ArrowCloud and ArrowDB architecture | Review and update remaining pages for consistency,"[{""title"": ""Update references to Appcelerator Private and Arrow Cloud"", ""story_points"": 2, ""reasoning"": ""This task involves updating multiple pages to reflect the new naming conventions.""}, {""title"": ""Add information on node requirements and internet connectivity"", ""story_points"": 3, ""reasoning"": ""This task requires researching and adding new content to the documentation, including information on node requirements and internet connectivity.""}, {""title"": ""Remove outdated content and TBD sections"", ""story_points"": 2, ""reasoning"": ""This task involves reviewing the documentation and removing outdated content and TBD sections.""}, {""title"": ""Update information on ArrowCloud and ArrowDB architecture"", ""story_points"": 5, ""reasoning"": ""This task requires updating complex technical information and ensuring that it is accurate and consistent throughout the documentation.""}, {""title"": ""Review and update remaining pages for consistency"", ""story_points"": 3, ""reasoning"": ""This task involves reviewing the remaining pages to ensure that they are consistent with the updated information and naming conventions.""}]","The ticket requires multiple changes to the Appc Private / Arrow Cloud install docs, including updating references, adding new information, and removing outdated content. The scope of the changes is moderate to large, and there are several unknowns regarding the specific requirements for each page. The integration surface is also significant, as the changes affect multiple sections of the documentation.",llm:llama-3.3-70b-versatile
DM-8584,Lsstcorp Data management,Story,"interim infrastructure for production deployment control, developer access, and state","As an interim solution to allow multiple developers the ability to maintain the production jenkins/squash deployments (possibly expanding to other deployments in the future), a simple instance should be created to host the currently active production {{sandbox-jenkins-demo}} deployment.  Due to a tight timebox, primitive access is to provided by injecting ssh keys from all active sqre developers injected into this instance.    In order to isolate this """"""""control"""""""" instance from existing deployments, it shall be isolated into a new """"""""production control"""""""" VPC.  In the future, it may make sense to add routes between various VPCs (note: private DNS would need to be setup), to add a VPN concatanator, and/or host auth/CA services within this VPC.  This implies that consideration should be given to the VPC prefix and subnet addressing.    Any state associated with the deployment of the deployment control should be hosted such that is accessible to all sqre devs and in a redundant manner. Eg., on {{s3}}",21,8,0.7,True,4,8,Create new VPC and subnet | Inject SSH keys for developer access | Host state in a redundant manner | Set up instance and deploy control,"[{""title"": ""Create new VPC and subnet"", ""story_points"": 2, ""reasoning"": ""This task involves setting up a new VPC and subnet with proper prefix and addressing to isolate the control instance.""}, {""title"": ""Inject SSH keys for developer access"", ""story_points"": 1, ""reasoning"": ""This task involves injecting SSH keys from all active SQRE developers into the new instance.""}, {""title"": ""Host state in a redundant manner"", ""story_points"": 2, ""reasoning"": ""This task involves setting up a redundant storage solution, such as S3, to host state associated with the deployment control.""}, {""title"": ""Set up instance and deploy control"", ""story_points"": 3, ""reasoning"": ""This task involves creating a new instance to host the production deployment and setting up the deployment control.""}]","The ticket requires creating a new instance to host the production deployment, setting up a new VPC, and injecting SSH keys for developer access. The scope is moderately complex due to the need for isolation and potential future expansion. The description provides a clear outline of the requirements, but some details, such as the specific setup of the VPC and subnet addressing, may require additional clarification.",llm:llama-3.3-70b-versatile
DM-17994,Lsstcorp Data management,Epic,Difference imaging in S19B,nan,21,21,0.2,True,3,21,Define Requirements | Design Architecture | Implement Difference Imaging,"[{""title"": ""Define Requirements"", ""story_points"": 5, ""reasoning"": ""Define the requirements for difference imaging in S19B.""}, {""title"": ""Design Architecture"", ""story_points"": 8, ""reasoning"": ""Design the architecture for difference imaging in S19B.""}, {""title"": ""Implement Difference Imaging"", ""story_points"": 8, ""reasoning"": ""Implement the difference imaging functionality.""}]","The ticket is an epic with no description, making it difficult to estimate. The scope and requirements are unknown. Due to the lack of information, the confidence is low.",llm:llama-3.3-70b-versatile
